aux,DB,DP_DB,DP_DA,Rep,DA,Epsilon,Col,Error,EuD,Query
1,3201879.188900747,3281095.295219769,1224686.9631872177,128,3205300,0.7,#NodesRequested_sum,1980613.0368127823,64493364.95133772,sum
1,3201879.188900747,3248086.0774670197,8142163.282558441,129,3205300,0.7,#NodesRequested_sum,-4936863.282558441,152321322.50775602,sum
1,3201879.188900747,3253959.024752464,3469952.9561624527,130,3205300,0.7,#NodesRequested_sum,-264652.9561624527,21511835.55901788,sum
1,3201879.188900747,3247319.955997379,3345348.907773018,131,3205300,0.7,#NodesRequested_sum,-140048.90777301788,20096004.02241461,sum
1,3201879.188900747,3251211.2076866264,2625544.216231346,132,3205300,0.7,#NodesRequested_sum,579755.7837686539,26450705.321125664,sum
1,3201879.188900747,3254265.3132575466,2805642.7830791473,133,3205300,0.7,#NodesRequested_sum,399657.21692085266,23149997.179064937,sum
1,3201879.188900747,3251367.460838181,1166275.7065467834,134,3205300,0.7,#NodesRequested_sum,2039024.2934532166,65288405.964131236,sum
1,3201879.188900747,3244965.987526863,3922146.237633705,135,3205300,0.7,#NodesRequested_sum,-716846.2376337051,29205686.587188154,sum
1,3201879.188900747,3224642.668063049,3157300.906568527,136,3205300,0.7,#NodesRequested_sum,47999.09343147278,20311762.964266457,sum
1,3201879.188900747,3239680.719156905,2314658.2475147247,137,3205300,0.7,#NodesRequested_sum,890641.7524852753,33573174.61960817,sum
1,3201879.188900747,3245805.6400974775,2724024.1272745132,138,3205300,0.7,#NodesRequested_sum,481275.87272548676,24709874.896811362,sum
1,3201879.188900747,3233606.6222128603,4154255.0240268707,139,3205300,0.7,#NodesRequested_sum,-948955.0240268707,35332455.529861495,sum
1,3201879.188900747,3229072.1978901317,6030833.063250542,140,3205300,0.7,#NodesRequested_sum,-2825533.0632505417,88601620.06650774,sum
1,3201879.188900747,3234133.8982678093,3011267.8464508057,141,3205300,0.7,#NodesRequested_sum,194032.15354919434,20808462.373914294,sum
1,3201879.188900747,3225141.6634991313,4134835.949856758,142,3205300,0.7,#NodesRequested_sum,-929535.9498567581,34365345.92490683,sum
1,3201879.188900747,3246151.003627102,636412.436999321,143,3205300,0.7,#NodesRequested_sum,2568887.563000679,80916401.29896396,sum
1,3201879.188900747,3239863.0078540184,4760661.361242294,144,3205300,0.7,#NodesRequested_sum,-1555361.3612422943,51053871.28396279,sum
1,3201879.188900747,3235699.826085233,2839829.6294612885,145,3205300,0.7,#NodesRequested_sum,365470.37053871155,22271398.872149948,sum
1,3201879.188900747,3243786.16034182,2840358.01185894,146,3205300,0.7,#NodesRequested_sum,364941.9881410599,21577090.11102166,sum
1,3201879.188900747,3235197.9438450625,3209542.394493103,147,3205300,0.7,#NodesRequested_sum,-4242.394493103027,18843579.706560045,sum
1,3201879.188900747,3242698.9905433,4204788.590042114,148,3205300,0.7,#NodesRequested_sum,-999488.5900421143,35746755.41111442,sum
1,3201879.188900747,3229227.6500408244,2584933.2799863815,149,3205300,0.7,#NodesRequested_sum,620366.7200136185,26761968.79566816,sum
1,3201879.188900747,3142364.4472772726,3580314.1788835526,0,3205300,0.8,#NodesRequested_sum,-375014.17888355255,20264590.533956364,sum
1,3201879.188900747,3191183.43967835,390830.2886810303,1,3205300,0.8,#NodesRequested_sum,2814469.7113189697,87667247.42293905,sum
1,3201879.188900747,3187035.119766522,3804799.5089669228,2,3205300,0.8,#NodesRequested_sum,-599499.5089669228,24053771.808417894,sum
1,3201879.188900747,3178132.326813573,3708475.4131069183,3,3205300,0.8,#NodesRequested_sum,-503175.41310691833,22197592.895527937,sum
1,3201879.188900747,3199856.836112841,2885268.4593954086,4,3205300,0.8,#NodesRequested_sum,320031.54060459137,18463256.106055185,sum
1,3201879.188900747,3182597.816350032,3247260.9522123337,5,3205300,0.8,#NodesRequested_sum,-41960.95221233368,15632209.522101367,sum
1,3201879.188900747,3179968.5053224876,3211748.0294423103,6,3205300,0.8,#NodesRequested_sum,-6448.029442310333,15738555.493192475,sum
1,3201879.188900747,3184674.1680157655,3008272.8133063316,7,3205300,0.8,#NodesRequested_sum,197027.18669366837,17052490.464848306,sum
1,3201879.188900747,3183438.6102098813,3172811.784351349,8,3205300,0.8,#NodesRequested_sum,32488.215648651123,15360537.70008208,sum
1,3201879.188900747,3198061.2800231976,3553907.8669495583,9,3205300,0.8,#NodesRequested_sum,-348607.86694955826,19129813.079281934,sum
1,3201879.188900747,3166784.9056891543,2656463.6531882286,10,3205300,0.8,#NodesRequested_sum,548836.3468117714,23261187.829545923,sum
1,3201879.188900747,3184513.217216813,3656578.569446087,11,3205300,0.8,#NodesRequested_sum,-451278.5694460869,21438004.46517158,sum
1,3201879.188900747,3150575.445001691,3026203.1100029945,12,3205300,0.8,#NodesRequested_sum,179096.88999700546,17473115.651569504,sum
1,3201879.188900747,3178554.1752917063,5021457.977755547,13,3205300,0.8,#NodesRequested_sum,-1816157.9777555466,57618849.48866,sum
1,3201879.188900747,3152027.5311991866,2991306.0200247765,14,3205300,0.8,#NodesRequested_sum,213993.97997522354,16612642.385970626,sum
1,3201879.188900747,3176796.6399008697,3346207.859665394,15,3205300,0.8,#NodesRequested_sum,-140907.85966539383,16725443.790674698,sum
1,3201879.188900747,3166290.1595454193,3590092.781639576,16,3205300,0.8,#NodesRequested_sum,-384792.78163957596,19483283.313494198,sum
1,3201879.188900747,3178613.9006087924,3064483.23441267,17,3205300,0.8,#NodesRequested_sum,140816.76558732986,16144982.164567443,sum
1,3201879.188900747,3190517.9073389024,2977512.8504271507,18,3205300,0.8,#NodesRequested_sum,227787.14957284927,18129904.645257324,sum
1,3201879.188900747,3179390.433008889,3237684.822570801,19,3205300,0.8,#NodesRequested_sum,-32384.82257080078,15400863.461298496,sum
1,3201879.188900747,3176018.0625815266,3114638.510318756,20,3205300,0.8,#NodesRequested_sum,90661.4896812439,17634955.909631547,sum
1,3201879.188900747,3194393.4523367845,3088039.729736328,21,3205300,0.8,#NodesRequested_sum,117260.27026367188,16531278.01326066,sum
1,3201879.188900747,3197659.4022937743,3388437.9453783035,22,3205300,0.8,#NodesRequested_sum,-183137.94537830353,16965004.910130847,sum
1,3201879.188900747,3188398.644039736,3201754.5630197525,23,3205300,0.8,#NodesRequested_sum,3545.4369802474976,15752574.182439303,sum
1,3201879.188900747,3172841.214016675,3378447.716304302,24,3205300,0.8,#NodesRequested_sum,-173147.71630430222,16541356.00878826,sum
1,3201879.188900747,3178789.9126136806,3270866.439479828,25,3205300,0.8,#NodesRequested_sum,-65566.43947982788,15726821.366372366,sum
1,3201879.188900747,3172869.6137660346,4001220.2214188576,26,3205300,0.8,#NodesRequested_sum,-795920.2214188576,29094244.906407557,sum
1,3201879.188900747,3185368.583021826,2568748.545791626,27,3205300,0.8,#NodesRequested_sum,636551.454208374,25111626.61080384,sum
1,3201879.188900747,3200085.8548510596,3376655.9505586624,28,3205300,0.8,#NodesRequested_sum,-171355.9505586624,16593787.103047749,sum
1,3201879.188900747,3168135.1700554444,3420844.979816437,29,3205300,0.8,#NodesRequested_sum,-215544.97981643677,17688212.0813789,sum
1,3201879.188900747,3218527.2225068808,2203870.230951309,30,3205300,0.8,#NodesRequested_sum,1001429.7690486908,34190478.42239502,sum
1,3201879.188900747,3172044.8829573416,3900457.810333252,31,3205300,0.8,#NodesRequested_sum,-695157.810333252,26479574.640105616,sum
1,3201879.188900747,3196869.011355675,3201489.426457405,32,3205300,0.8,#NodesRequested_sum,3810.5735425949097,15266634.325564973,sum
1,3201879.188900747,3177671.9536250667,3232308.7443327904,33,3205300,0.8,#NodesRequested_sum,-27008.744332790375,16244235.548514243,sum
1,3201879.188900747,3184636.0990323373,3620290.0768551826,34,3205300,0.8,#NodesRequested_sum,-414990.07685518265,20461322.904576,sum
1,3201879.188900747,3189992.5156087917,3461663.680585861,35,3205300,0.8,#NodesRequested_sum,-256363.6805858612,17767206.24855911,sum
1,3201879.188900747,3204054.483956605,3009893.7009329796,36,3205300,0.8,#NodesRequested_sum,195406.29906702042,17196847.272458225,sum
1,3201879.188900747,3188790.1021148744,3489158.835000038,37,3205300,0.8,#NodesRequested_sum,-283858.83500003815,19635490.970676217,sum
1,3201879.188900747,3190108.953443103,3363605.692560196,38,3205300,0.8,#NodesRequested_sum,-158305.69256019592,16905669.002988815,sum
1,3201879.188900747,3199550.381730255,3310972.8811798096,39,3205300,0.8,#NodesRequested_sum,-105672.88117980957,16124694.63778634,sum
1,3201879.188900747,3202261.9872971177,3314203.0989251137,40,3205300,0.8,#NodesRequested_sum,-108903.09892511368,16378607.533900145,sum
1,3201879.188900747,3235330.641679832,3571364.9458532333,41,3205300,0.8,#NodesRequested_sum,-366064.94585323334,19845664.42755001,sum
1,3201879.188900747,3213124.138286382,2790683.7524609566,42,3205300,0.8,#NodesRequested_sum,414616.2475390434,20374799.78591658,sum
1,3201879.188900747,3186886.6182881724,2330993.590007782,43,3205300,0.8,#NodesRequested_sum,874306.409992218,30974102.693842582,sum
1,3201879.188900747,3215492.9268933996,2950837.1409459114,44,3205300,0.8,#NodesRequested_sum,254462.8590540886,18702193.666878257,sum
1,3201879.188900747,3208284.6131681995,3172777.0049123764,45,3205300,0.8,#NodesRequested_sum,32522.995087623596,16505899.091495644,sum
1,3201879.188900747,3172905.7018717607,3842793.2256264687,46,3205300,0.8,#NodesRequested_sum,-637493.2256264687,25308181.360316962,sum
1,3201879.188900747,3204052.0473570093,2988970.5765390396,47,3205300,0.8,#NodesRequested_sum,216329.4234609604,17700059.21341043,sum
1,3201879.188900747,3178169.6317593046,2528432.2382798195,48,3205300,0.8,#NodesRequested_sum,676867.7617201805,25946655.05310052,sum
1,3201879.188900747,3201732.9787579905,2576322.3849163055,49,3205300,0.8,#NodesRequested_sum,628977.6150836945,25479514.96701259,sum
1,3201879.188900747,3211750.9050818225,3752972.3434028625,50,3205300,0.8,#NodesRequested_sum,-547672.3434028625,23072186.075964186,sum
1,3201879.188900747,3187436.1757231723,2613387.9278240204,51,3205300,0.8,#NodesRequested_sum,591912.0721759796,24637107.965009622,sum
1,3201879.188900747,3201966.890020363,2331641.3056521416,52,3205300,0.8,#NodesRequested_sum,873658.6943478584,31001642.706014186,sum
1,3201879.188900747,3233063.1152186934,3410965.905280113,53,3205300,0.8,#NodesRequested_sum,-205665.90528011322,16623060.285523754,sum
1,3201879.188900747,3220548.3261091392,3520117.3341913223,54,3205300,0.8,#NodesRequested_sum,-314817.3341913223,18199096.2929561,sum
1,3201879.188900747,3203071.1334735905,3423883.052213192,55,3205300,0.8,#NodesRequested_sum,-218583.052213192,17910871.185613886,sum
1,3201879.188900747,3191183.844857541,4048058.868150711,56,3205300,0.8,#NodesRequested_sum,-842758.8681507111,30422930.856879618,sum
1,3201879.188900747,3213462.820844145,3332862.033405304,57,3205300,0.8,#NodesRequested_sum,-127562.03340530396,16293532.33561364,sum
1,3201879.188900747,3212871.429090772,3452236.3075823784,58,3205300,0.8,#NodesRequested_sum,-246936.3075823784,17469447.9907182,sum
1,3201879.188900747,3216796.1240276815,3050406.606007099,59,3205300,0.8,#NodesRequested_sum,154893.39399290085,17021210.64099859,sum
1,3201879.188900747,3238311.1500129346,4521295.147316456,60,3205300,0.8,#NodesRequested_sum,-1315995.1473164558,43115302.95923312,sum
1,3201879.188900747,3227304.9689801126,4902023.628081799,61,3205300,0.8,#NodesRequested_sum,-1696723.6280817986,54534527.27572528,sum
1,3201879.188900747,3212316.2823213306,4350916.107347965,62,3205300,0.8,#NodesRequested_sum,-1145616.1073479652,38788130.127934605,sum
1,3201879.188900747,3183680.682766277,2289008.6671085358,63,3205300,0.8,#NodesRequested_sum,916291.3328914642,32526729.477631245,sum
1,3201879.188900747,3165487.638232336,3379435.672703743,64,3205300,0.8,#NodesRequested_sum,-174135.67270374298,18677865.344552446,sum
1,3201879.188900747,3190720.4883646206,3146959.146501541,65,3205300,0.8,#NodesRequested_sum,58340.85349845886,17547442.154929176,sum
1,3201879.188900747,3171826.811019763,2275869.8493070602,66,3205300,0.8,#NodesRequested_sum,929430.1506929398,33234690.849510178,sum
1,3201879.188900747,3179220.600098825,4157033.460015774,67,3205300,0.8,#NodesRequested_sum,-951733.4600157738,34241228.34323113,sum
1,3201879.188900747,3163510.173757966,3474231.4850702286,68,3205300,0.8,#NodesRequested_sum,-268931.4850702286,19222172.04896537,sum
1,3201879.188900747,3194433.8923255866,4005898.7995352745,69,3205300,0.8,#NodesRequested_sum,-800598.7995352745,30416966.38339456,sum
1,3201879.188900747,3178878.2774968804,2665173.9624738693,70,3205300,0.8,#NodesRequested_sum,540126.0375261307,23665165.1474417,sum
1,3201879.188900747,3194556.810886815,2340293.825864315,71,3205300,0.8,#NodesRequested_sum,865006.174135685,31348435.471750773,sum
1,3201879.188900747,3177484.748059416,2439313.647207737,72,3205300,0.8,#NodesRequested_sum,765986.352792263,28753443.627162322,sum
1,3201879.188900747,3196265.2200457496,3119533.386296749,73,3205300,0.8,#NodesRequested_sum,85766.61370325089,16934015.22347402,sum
1,3201879.188900747,3215999.455630498,3004034.209751606,74,3205300,0.8,#NodesRequested_sum,201265.790248394,17554204.712273423,sum
1,3201879.188900747,3181887.6031756178,3024029.5539717674,75,3205300,0.8,#NodesRequested_sum,181270.44602823257,17269058.168808836,sum
1,3201879.188900747,3189654.1960632666,3766109.473365307,76,3205300,0.8,#NodesRequested_sum,-560809.4733653069,24611496.109624524,sum
1,3201879.188900747,3191025.7198454775,2755203.101659298,77,3205300,0.8,#NodesRequested_sum,450096.89834070206,20975843.585789282,sum
1,3201879.188900747,3182042.6870363345,2731520.4315338135,78,3205300,0.8,#NodesRequested_sum,473779.5684661865,22081300.805828966,sum
1,3201879.188900747,3200523.996399654,4252739.130268097,79,3205300,0.8,#NodesRequested_sum,-1047439.1302680969,36008657.4711507,sum
1,3201879.188900747,3219826.732640263,1820542.8077578545,80,3205300,0.8,#NodesRequested_sum,1384757.1922421455,46262975.759677306,sum
1,3201879.188900747,3182735.101670952,3690117.0069274902,81,3205300,0.8,#NodesRequested_sum,-484817.00692749023,21475857.39160246,sum
1,3201879.188900747,3214211.416580256,3253804.4373579025,82,3205300,0.8,#NodesRequested_sum,-48504.43735790253,16244850.97270263,sum
1,3201879.188900747,3161957.4136236147,2968057.8776922226,83,3205300,0.8,#NodesRequested_sum,237242.1223077774,18243315.392781712,sum
1,3201879.188900747,3193345.1984650563,3216114.0687203407,84,3205300,0.8,#NodesRequested_sum,-10814.068720340729,18004503.7312737,sum
1,3201879.188900747,3227343.933474597,3074554.147679329,85,3205300,0.8,#NodesRequested_sum,130745.85232067108,17478726.524188336,sum
1,3201879.188900747,3171699.7335455017,4013800.574921608,86,3205300,0.8,#NodesRequested_sum,-808500.574921608,29028341.271451414,sum
1,3201879.188900747,3170050.587189885,3294651.064666271,87,3205300,0.8,#NodesRequested_sum,-89351.06466627121,15414240.333971377,sum
1,3201879.188900747,3175464.2803175603,3173022.6288838387,88,3205300,0.8,#NodesRequested_sum,32277.371116161346,15255479.397740437,sum
1,3201879.188900747,3171365.119019951,3683170.3480348587,89,3205300,0.8,#NodesRequested_sum,-477870.3480348587,21087777.803568088,sum
1,3201879.188900747,3173302.065091317,2705452.4530205727,90,3205300,0.8,#NodesRequested_sum,499847.54697942734,21536200.050937824,sum
1,3201879.188900747,3176332.9310456454,2814162.987873554,91,3205300,0.8,#NodesRequested_sum,391137.01212644577,19064265.622844554,sum
1,3201879.188900747,3177538.2865192075,2888812.4952116013,92,3205300,0.8,#NodesRequested_sum,316487.50478839874,17718482.57602818,sum
1,3201879.188900747,3176685.834974755,2375242.500023365,93,3205300,0.8,#NodesRequested_sum,830057.499976635,29332660.898513354,sum
1,3201879.188900747,3188109.1259767963,3261995.3809719086,94,3205300,0.8,#NodesRequested_sum,-56695.38097190857,15344297.596633153,sum
1,3201879.188900747,3192748.53398686,3335242.669676304,95,3205300,0.8,#NodesRequested_sum,-129942.66967630386,15729384.78972341,sum
1,3201879.188900747,3199463.142591855,2648485.1127004623,96,3205300,0.8,#NodesRequested_sum,556814.8872995377,22714941.22085354,sum
1,3201879.188900747,3201046.104337256,3235985.784779072,97,3205300,0.8,#NodesRequested_sum,-30685.784779071808,15048675.141542407,sum
1,3201879.188900747,3200718.989351562,2779123.22578907,98,3205300,0.8,#NodesRequested_sum,426176.77421092987,19764170.180954028,sum
1,3201879.188900747,3214094.186691875,2197894.444430828,99,3205300,0.8,#NodesRequested_sum,1007405.5555691719,34229495.909113586,sum
1,3201879.188900747,3213563.3064087816,3279687.915251255,100,3205300,0.8,#NodesRequested_sum,-74387.91525125504,15034557.022312367,sum
1,3201879.188900747,3222453.1907644845,3334246.3897738457,101,3205300,0.8,#NodesRequested_sum,-128946.38977384567,15726934.826821337,sum
1,3201879.188900747,3229757.5993897184,2915029.3166394234,102,3205300,0.8,#NodesRequested_sum,290270.68336057663,17703665.491411977,sum
1,3201879.188900747,3226917.8511570124,2416479.0987410545,103,3205300,0.8,#NodesRequested_sum,788820.9012589455,28561204.141603798,sum
1,3201879.188900747,3238167.685701282,3104924.8287796974,104,3205300,0.8,#NodesRequested_sum,100375.17122030258,15702280.645390123,sum
1,3201879.188900747,3201282.281774993,2031069.638291359,105,3205300,0.8,#NodesRequested_sum,1174230.361708641,38834977.49057127,sum
1,3201879.188900747,3203550.454348141,3168178.112133503,106,3205300,0.8,#NodesRequested_sum,37121.88786649704,14778019.77262263,sum
1,3201879.188900747,3198316.5920179575,3443777.701218605,107,3205300,0.8,#NodesRequested_sum,-238477.70121860504,16482460.841880947,sum
1,3201879.188900747,3285030.448060125,3954975.867793083,108,3205300,0.8,#NodesRequested_sum,-749675.8677930832,28296546.3634013,sum
1,3201879.188900747,3271426.557170941,5315804.527946949,109,3205300,0.8,#NodesRequested_sum,-2110504.527946949,66519630.85683969,sum
1,3201879.188900747,3272213.6589659527,3088497.9797086716,110,3205300,0.8,#NodesRequested_sum,116802.02029132843,16260361.079365438,sum
1,3201879.188900747,3261393.133447166,4668538.106390953,111,3205300,0.8,#NodesRequested_sum,-1463238.106390953,47409687.82365647,sum
1,3201879.188900747,3255731.1330248294,3378137.9764647484,112,3205300,0.8,#NodesRequested_sum,-172837.97646474838,16452052.04024638,sum
1,3201879.188900747,3255656.6962749413,3657024.6123661995,113,3205300,0.8,#NodesRequested_sum,-451724.6123661995,20829559.176005505,sum
1,3201879.188900747,3254338.9613018846,2754269.9991340637,114,3205300,0.8,#NodesRequested_sum,451030.0008659363,20258649.50397461,sum
1,3201879.188900747,3264819.252201972,1848789.3889517784,115,3205300,0.8,#NodesRequested_sum,1356510.6110482216,43994478.4963388,sum
1,3201879.188900747,3264775.494140683,3657636.514901638,116,3205300,0.8,#NodesRequested_sum,-452336.51490163803,20088223.061732665,sum
1,3201879.188900747,3281707.736782382,3000767.678881645,117,3205300,0.8,#NodesRequested_sum,204532.3211183548,15656358.854715964,sum
1,3201879.188900747,3276673.2820019014,3167448.542172909,118,3205300,0.8,#NodesRequested_sum,37851.45782709122,14489081.007716522,sum
1,3201879.188900747,3287809.989653936,1746615.3654389381,119,3205300,0.8,#NodesRequested_sum,1458684.6345610619,46804305.04198767,sum
1,3201879.188900747,3281388.9301313,4020002.8178596497,120,3205300,0.8,#NodesRequested_sum,-814702.8178596497,28562487.686162904,sum
1,3201879.188900747,3263020.7893621353,1817082.7705430984,121,3205300,0.8,#NodesRequested_sum,1388217.2294569016,44614501.553565666,sum
1,3201879.188900747,3255347.513772966,4473321.829904079,122,3205300,0.8,#NodesRequested_sum,-1268021.8299040794,41026963.424232975,sum
1,3201879.188900747,3260382.0934828757,3519415.577489376,123,3205300,0.8,#NodesRequested_sum,-314115.57748937607,16565657.995381607,sum
1,3201879.188900747,3258517.094420493,3355364.735537529,124,3205300,0.8,#NodesRequested_sum,-150064.735537529,14268520.482170561,sum
1,3201879.188900747,3251513.926181366,3328253.989853859,125,3205300,0.8,#NodesRequested_sum,-122953.98985385895,13839199.776915975,sum
1,3201879.188900747,3251678.4649913292,2948431.8821172714,126,3205300,0.8,#NodesRequested_sum,256868.11788272858,15459899.262574881,sum
1,3201879.188900747,3251124.7819284205,3685316.780989647,127,3205300,0.8,#NodesRequested_sum,-480016.7809896469,19803521.027069762,sum
1,3201879.188900747,3244826.7111010277,4609647.559544086,128,3205300,0.8,#NodesRequested_sum,-1404347.5595440865,44910309.959106565,sum
1,3201879.188900747,3239492.4057527594,3365693.5212779045,129,3205300,0.8,#NodesRequested_sum,-160393.5212779045,13966138.522319062,sum
1,3201879.188900747,3240408.8962842207,3286784.9179935455,130,3205300,0.8,#NodesRequested_sum,-81484.91799354553,13339192.01187636,sum
1,3201879.188900747,3247131.725026568,3953284.621688843,131,3205300,0.8,#NodesRequested_sum,-747984.6216888428,26302623.00462779,sum
1,3201879.188900747,3261600.8424575613,3369336.827301502,132,3205300,0.8,#NodesRequested_sum,-164036.82730150223,16988994.654979236,sum
1,3201879.188900747,3258649.577337128,3799395.14610672,133,3205300,0.8,#NodesRequested_sum,-594095.14610672,24342313.17876331,sum
1,3201879.188900747,3259065.902144185,3115849.276435375,134,3205300,0.8,#NodesRequested_sum,89450.72356462479,16412205.432170693,sum
1,3201879.188900747,3257494.009145507,3643307.4691705704,135,3205300,0.8,#NodesRequested_sum,-438007.4691705704,21008742.99848809,sum
1,3201879.188900747,3250454.375282064,3941932.0838475227,136,3205300,0.8,#NodesRequested_sum,-736632.0838475227,27670762.68137096,sum
1,3201879.188900747,3249594.9031813517,3327310.45489645,137,3205300,0.8,#NodesRequested_sum,-122010.45489645004,16482478.875383912,sum
1,3201879.188900747,3248138.846955179,3510918.1335759163,138,3205300,0.8,#NodesRequested_sum,-305618.1335759163,18581478.452861737,sum
1,3201879.188900747,3248196.3013559803,3248788.5068616867,139,3205300,0.8,#NodesRequested_sum,-43488.50686168671,16123885.613685759,sum
1,3201879.188900747,3245708.957059451,3927444.124297142,140,3205300,0.8,#NodesRequested_sum,-722144.124297142,27282939.155296195,sum
1,3201879.188900747,3243681.0614596587,3613345.6313915253,141,3205300,0.8,#NodesRequested_sum,-408045.63139152527,20282288.52624263,sum
1,3201879.188900747,3248093.601644101,3148451.5087828636,142,3205300,0.8,#NodesRequested_sum,56848.49121713638,16104169.387783714,sum
1,3201879.188900747,3246568.141109206,3161322.215670109,143,3205300,0.8,#NodesRequested_sum,43977.784329891205,16062370.110066855,sum
1,3201879.188900747,3247180.417492044,3051906.1089220047,144,3205300,0.8,#NodesRequested_sum,153393.8910779953,16676681.996992316,sum
1,3201879.188900747,3253243.381979198,2821709.8714814186,145,3205300,0.8,#NodesRequested_sum,383590.1285185814,19864428.144617278,sum
1,3201879.188900747,3235595.314872652,4683247.451356888,146,3205300,0.8,#NodesRequested_sum,-1477947.4513568878,47900487.28650748,sum
1,3201879.188900747,3234002.3859237614,3403767.7715625763,147,3205300,0.8,#NodesRequested_sum,-198467.7715625763,16876384.762476884,sum
1,3201879.188900747,3217880.7704534377,5270069.842123985,148,3205300,0.8,#NodesRequested_sum,-2064769.8421239853,64972832.983354166,sum
1,3201879.188900747,3220114.1579706925,2756126.956050873,149,3205300,0.8,#NodesRequested_sum,449173.0439491272,20394937.897040945,sum
